"year","month","accidents","fatalities","total_gdp","gdp_per_capita","unemployment","population","vehicles","inflation_rate","quarter","season","is_summer","is_winter","is_holiday","AccidentGrowthRate","FatalityGrowthRate","FatalityRate","AccidentChangeRate","FatalityChangeRate","AccidentsPerCapita","FatalitiesPerCapita","AccidentsPerVehicle","economic_crisis","covid","new_highways","speed_limits","seat_belt","helmet","alcohol","phone","licensing","airbags","abs","kid_seat","fines","pedestrians","kteo","point_system"
1996,"1",1421,146,100.664,9.489,426.8,10608821,3797234,8.2,1,"Winter",0,1,1,NA,NA,0.1027445460943,NA,NA,0.000133945138672808,1.37621324744757e-05,0.000374219761015518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"2",1468,141,100.664,9.489,426.8,10608821,3797234,8.2,1,"Winter",0,1,0,0.0330752990851513,-0.0342465753424658,0.0960490463215259,0.0330752990851513,-0.0342465753424658,0.000138375414195413,1.32908265678156e-05,0.00038659719153468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"3",1512,116,100.664,9.489,426.8,10608821,3797234,8.2,1,"Spring",0,0,0,0.0299727520435967,-0.177304964539007,0.0767195767195767,0.0299727520435967,-0.177304964539007,0.000142522906174023,1.0934297034515e-05,0.0003981845732973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"4",1870,157,100.664,9.489,426.8,10608821,3797234,8.2,2,"Spring",0,0,0,0.236772486772487,0.353448275862069,0.0839572192513369,0.236772486772487,0.353448275862069,0.000176268409090888,1.4799005469128e-05,0.000492463724911343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"5",2199,158,100.664,9.489,426.8,10608821,3797234,8.2,2,"Spring",0,0,1,0.175935828877005,0.00636942675159236,0.0718508412914961,0.175935828877005,0.00636942675159236,0.000207280337749124,1.489326665046e-05,0.000579105738545478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"6",2366,186,100.664,9.489,426.8,10608821,3797234,8.2,2,"Summer",1,0,0,0.075943610732151,0.177215189873418,0.0786136939983094,0.075943610732151,0.177215189873418,0.000223021955031572,1.75325797277567e-05,0.000623085119326331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"7",2484,218,100.664,9.489,426.8,10608821,3797234,8.2,3,"Summer",1,0,0,0.0498732037193576,0.172043010752688,0.0877616747181965,0.0498732037193576,0.172043010752688,0.000234144774428751,2.05489375303816e-05,0.000654160370416993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"8",2380,292,100.664,9.489,426.8,10608821,3797234,8.2,3,"Summer",1,0,0,-0.0418679549114332,0.339449541284404,0.122689075630252,-0.0418679549114332,0.339449541284404,0.000224341611570221,2.75242649489514e-05,0.000626772013523528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"9",2240,205,100.664,9.489,426.8,10608821,3797234,8.2,3,"Autumn",0,0,0,-0.0588235294117647,-0.297945205479452,0.0915178571428571,-0.0588235294117647,-0.297945205479452,0.000211145046183737,1.93235421730652e-05,0.000589903071551556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"10",2124,189,100.664,9.489,426.8,10608821,3797234,8.2,4,"Autumn",0,0,0,-0.0517857142857143,-0.0780487804878049,0.0889830508474576,-0.0517857142857143,-0.0780487804878049,0.000200210749149222,1.78153632717528e-05,0.000559354519631922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"11",1930,171,100.664,9.489,426.8,10608821,3797234,8.2,4,"Autumn",0,0,0,-0.0913370998116761,-0.0952380952380952,0.0886010362694301,-0.0913370998116761,-0.0952380952380952,0.000181924079970809,1.61186620077764e-05,0.000508264700042189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"12",1781,178,100.664,9.489,426.8,10608821,3797234,8.2,4,"Winter",0,1,0,-0.0772020725388601,0.0409356725146199,0.0999438517686693,-0.0772020725388601,0.0409356725146199,0.000167879163952337,1.67784902771005e-05,0.00046902561180059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"1",1625,137,111.193,10.43,426.3,10661312,4048471,5.5,1,"Winter",0,1,1,-0.0875912408759124,-0.230337078651685,0.0843076923076923,-0.0875912408759124,-0.230337078651685,0.000152420264973016,1.2850200800802e-05,0.000401386103543782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"2",1605,123,111.193,10.43,426.3,10661312,4048471,5.5,1,"Winter",0,1,0,-0.0123076923076923,-0.102189781021898,0.0766355140186916,-0.0123076923076923,-0.102189781021898,0.000150544323250272,1.15370415948806e-05,0.000396445966884782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"3",1831,138,111.193,10.43,426.3,10661312,4048471,5.5,1,"Spring",0,0,0,0.140809968847352,0.121951219512195,0.0753686510103768,0.140809968847352,0.121951219512195,0.000171742464717288,1.29439978869392e-05,0.000452269511131486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"4",1810,188,111.193,10.43,426.3,10661312,4048471,5.5,2,"Spring",0,0,0,-0.0114691425450573,0.36231884057971,0.103867403314917,-0.0114691425450573,0.36231884057971,0.000169772725908406,1.76338521938013e-05,0.000447082367639536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"5",2003,160,111.193,10.43,426.3,10661312,4048471,5.5,2,"Spring",0,0,1,0.106629834254144,-0.148936170212766,0.0798801797304044,0.106629834254144,-0.148936170212766,0.000187875563532894,1.50075337819585e-05,0.00049475468639889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"6",2378,199,111.193,10.43,426.3,10661312,4048471,5.5,2,"Summer",1,0,0,0.187219171243135,0.24375,0.0836837678721615,0.187219171243135,0.24375,0.000223049470834359,1.86656201413109e-05,0.000587382248755147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"7",2776,254,111.193,10.43,426.3,10661312,4048471,5.5,3,"Summer",1,0,0,0.167367535744323,0.276381909547739,0.0914985590778098,0.167367535744323,0.276381909547739,0.000260380711116981,2.38244598788592e-05,0.000685690968269255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"8",2408,228,111.193,10.43,426.3,10661312,4048471,5.5,3,"Summer",1,0,0,-0.132564841498559,-0.102362204724409,0.0946843853820598,-0.132564841498559,-0.102362204724409,0.000225863383418476,2.13857356392909e-05,0.000594792453743648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"9",2047,172,111.193,10.43,426.3,10661312,4048471,5.5,3,"Autumn",0,0,0,-0.149916943521595,-0.245614035087719,0.0840254030288227,-0.149916943521595,-0.245614035087719,0.000192002635322932,1.61330988156054e-05,0.000505622987048691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"10",2130,204,111.193,10.43,426.3,10661312,4048471,5.5,4,"Autumn",0,0,0,0.0405471421592574,0.186046511627907,0.0957746478873239,0.0405471421592574,0.186046511627907,0.000199787793472323,1.91346055719971e-05,0.000526124554183542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"11",1869,166,111.193,10.43,426.3,10661312,4048471,5.5,4,"Autumn",0,0,0,-0.122535211267606,-0.186274509803922,0.0888175494917068,-0.122535211267606,-0.186274509803922,0.000175306753990503,1.5570316298782e-05,0.000461655770783587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"12",1813,136,111.193,10.43,426.3,10661312,4048471,5.5,4,"Winter",0,1,0,-0.0299625468164794,-0.180722891566265,0.0750137892995036,-0.0299625468164794,-0.180722891566265,0.000170054117166818,1.27564037146648e-05,0.000447823388138386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"1",1706,156,121.086,11.295,507.9,10720566,4323118,4.8,1,"Winter",0,1,1,-0.0590182018753447,0.147058823529412,0.0914419695193435,-0.0590182018753447,0.147058823529412,0.000159133389039347,1.45514705100458e-05,0.000394622584902841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"2",1615,147,121.086,11.295,507.9,10720566,4323118,4.8,1,"Winter",0,1,0,-0.0533411488862837,-0.0576923076923077,0.0910216718266254,-0.0533411488862837,-0.0576923076923077,0.000150645031241821,1.37119625960047e-05,0.000373572962847648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"3",1672,137,121.086,11.295,507.9,10720566,4323118,4.8,1,"Spring",0,0,0,0.0352941176470588,-0.0680272108843537,0.0819377990430622,0.0352941176470588,-0.0680272108843537,0.000155961914697414,1.27791760248479e-05,0.000386757890948154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"4",1895,163,121.086,11.295,507.9,10720566,4323118,4.8,2,"Spring",0,0,0,0.133373205741627,0.18978102189781,0.0860158311345646,0.133373205741627,0.18978102189781,0.000176763055234211,1.52044211098556e-05,0.000438341030709779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"5",2098,170,121.086,11.295,507.9,10720566,4323118,4.8,2,"Spring",0,0,1,0.10712401055409,0.0429447852760736,0.0810295519542421,0.10712401055409,0.0429447852760736,0.000195698622628693,1.58573717096653e-05,0.000485297879909824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"6",2459,188,121.086,11.295,507.9,10720566,4323118,4.8,2,"Summer",1,0,0,0.172068636796949,0.105882352941176,0.0764538430256202,0.172068636796949,0.105882352941176,0.000229372217847453,1.75363875377475e-05,0.000568802424546357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"7",2738,242,121.086,11.295,507.9,10720566,4323118,4.8,3,"Summer",1,0,0,0.113460756405043,0.287234042553192,0.0883856829802776,0.113460756405043,0.287234042553192,0.000255396963182727,2.25734350219942e-05,0.000633339177880409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"8",2579,275,121.086,11.295,507.9,10720566,4323118,4.8,3,"Summer",1,0,0,-0.0580715850986121,0.136363636363636,0.106630476929042,-0.0580715850986121,0.136363636363636,0.000240565656701335,2.56516307068116e-05,0.000596560167915842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"9",2210,204,121.086,11.295,507.9,10720566,4323118,4.8,3,"Autumn",0,0,0,-0.143078712679333,-0.258181818181818,0.0923076923076923,-0.143078712679333,-0.258181818181818,0.000206145832225649,1.90288460515984e-05,0.000511205107054677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"10",2303,199,121.086,11.295,507.9,10720566,4323118,4.8,4,"Autumn",0,0,0,0.0420814479638009,-0.0245098039215686,0.0864090316977855,0.0420814479638009,-0.0245098039215686,0.000214820747337407,1.856245276602e-05,0.000532717358166027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"11",1801,137,121.086,11.295,507.9,10720566,4323118,4.8,4,"Autumn",0,0,0,-0.217976552323057,-0.311557788944724,0.0760688506385341,-0.217976552323057,-0.311557788944724,0.000167994861465337,1.27791760248479e-05,0.00041659746507035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"12",1743,164,121.086,11.295,507.9,10720566,4323118,4.8,4,"Winter",0,1,0,-0.0322043309272626,0.197080291970803,0.0940906483075158,-0.0322043309272626,0.197080291970803,0.000162584699352627,1.52976997669713e-05,0.000403181222441765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"1",1809,142,128.668,11.956,554.7,10761705,4690412,2.6,1,"Winter",0,1,1,0.0378657487091222,-0.134146341463415,0.0784964068546158,0.0378657487091222,-0.134146341463415,0.000168096040543761,1.31949351891731e-05,0.000385680405047574,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"2",1528,126,128.668,11.956,554.7,10761705,4690412,2.6,1,"Winter",0,1,0,-0.155334438916528,-0.112676056338028,0.0824607329842932,-0.155334438916528,-0.112676056338028,0.000141984936401806,1.17081819284212e-05,0.000325770955728409,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"3",1687,146,128.668,11.956,554.7,10761705,4690412,2.6,1,"Spring",0,0,0,0.104057591623037,0.158730158730159,0.0865441612329579,0.104057591623037,0.158730158730159,0.000156759546930528,1.35666235043611e-05,0.000359669896802243,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"4",2020,196,128.668,11.956,554.7,10761705,4690412,2.6,2,"Spring",0,0,0,0.197391819798459,0.342465753424658,0.097029702970297,0.197391819798459,0.342465753424658,0.000187702599169927,1.82127274442107e-05,0.000430665792258761,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"5",2098,167,128.668,11.956,554.7,10761705,4690412,2.6,2,"Spring",0,0,1,0.0386138613861386,-0.147959183673469,0.0795996186844614,0.0386138613861386,-0.147959183673469,0.000194950521316093,1.55179871590979e-05,0.000447295461464792,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"6",2259,189,128.668,11.956,554.7,10761705,4690412,2.6,2,"Summer",1,0,0,0.0767397521448999,0.131736526946108,0.0836653386454183,0.0767397521448999,0.131736526946108,0.000209910976002409,1.75622728926318e-05,0.000481620804313139,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"7",2490,237,128.668,11.956,554.7,10761705,4690412,2.6,3,"Summer",1,0,0,0.102257636122178,0.253968253968254,0.0951807228915663,0.102257636122178,0.253968253968254,0.000231375976204514,2.20225326748875e-05,0.000530870209269463,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"8",2409,233,128.668,11.956,554.7,10761705,4690412,2.6,3,"Summer",1,0,0,-0.0325301204819277,-0.0168776371308017,0.0967206309672063,-0.0325301204819277,-0.0168776371308017,0.000223849287821958,2.16508443596995e-05,0.000513600937401661,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"9",2113,155,128.668,11.956,554.7,10761705,4690412,2.6,3,"Autumn",0,0,0,-0.122872561228726,-0.334763948497854,0.0733554188357785,-0.122872561228726,-0.334763948497854,0.000196344352498047,1.4402922213534e-05,0.000450493474773645,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"10",2060,189,128.668,11.956,554.7,10761705,4690412,2.6,4,"Autumn",0,0,0,-0.0250828206341694,0.219354838709677,0.091747572815534,-0.0250828206341694,0.219354838709677,0.000191419482321807,1.75622728926318e-05,0.000439193827749034,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"11",1858,158,128.668,11.956,554.7,10761705,4690412,2.6,4,"Autumn",0,0,0,-0.0980582524271845,-0.164021164021164,0.085037674919268,-0.0980582524271845,-0.164021164021164,0.000172649222404814,1.4681688449925e-05,0.000396127248523157,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1999,"12",1900,178,128.668,11.956,554.7,10761705,4690412,2.6,4,"Winter",0,1,0,0.0226049515608181,0.126582278481013,0.0936842105263158,0.0226049515608181,0.126582278481013,0.000176551949714288,1.65401300258649e-05,0.000405081685787944,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"1",1581,124,136.161,12.601,523.5,10805796,5060885,3.2,1,"Winter",0,1,1,-0.167894736842105,-0.303370786516854,0.0784313725490196,-0.167894736842105,-0.303370786516854,0.000146310368990864,1.1475323058107e-05,0.00031239595446251,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"2",1569,142,136.161,12.601,523.5,10805796,5060885,3.2,1,"Winter",0,1,0,-0.00759013282732448,0.145161290322581,0.0905035054174634,-0.00759013282732448,0.145161290322581,0.000145199853856208,1.31410957600902e-05,0.000310024827673421,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"3",1792,138,136.161,12.601,523.5,10805796,5060885,3.2,1,"Spring",0,0,0,0.142128744423199,-0.028169014084507,0.0770089285714286,0.142128744423199,-0.028169014084507,0.000165836926775223,1.27709240485384e-05,0.000354088267170663,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"4",1872,180,136.161,12.601,523.5,10805796,5060885,3.2,2,"Spring",0,0,0,0.0446428571428571,0.304347826086957,0.0961538461538462,0.0446428571428571,0.304347826086957,0.00017324036100626,1.66577270198327e-05,0.000369895779097925,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"5",2035,162,136.161,12.601,523.5,10805796,5060885,3.2,2,"Spring",0,0,1,0.0870726495726496,-0.1,0.0796068796068796,0.0870726495726496,-0.1,0.000188324858251997,1.49919543178494e-05,0.00040210358464972,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"6",2293,185,136.161,12.601,523.5,10805796,5060885,3.2,2,"Summer",1,0,0,0.126781326781327,0.141975308641975,0.0806803314435238,0.126781326781327,0.141975308641975,0.000212200933647091,1.71204416592725e-05,0.000453082810615139,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"7",2376,201,136.161,12.601,523.5,10805796,5060885,3.2,3,"Summer",1,0,0,0.036197121674662,0.0864864864864865,0.0845959595959596,0.036197121674662,0.0864864864864865,0.000219881996661792,1.86011285054798e-05,0.000469483104239674,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"8",2224,244,136.161,12.601,523.5,10805796,5060885,3.2,3,"Summer",1,0,0,-0.063973063973064,0.213930348258706,0.109712230215827,-0.063973063973064,0.213930348258706,0.000205815471622822,2.25804744046621e-05,0.000439448831577876,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"9",1961,174,136.161,12.601,523.5,10805796,5060885,3.2,3,"Autumn",0,0,0,-0.118255395683453,-0.286885245901639,0.0887302396736359,-0.118255395683453,-0.286885245901639,0.000181476681588288,1.61024694525049e-05,0.000387481636117003,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"10",1788,164,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,-0.0882202957674656,-0.0574712643678161,0.0917225950782998,-0.0882202957674656,-0.0574712643678161,0.000165466755063671,1.51770401736253e-05,0.0003532978915743,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"11",1760,167,136.161,12.601,523.5,10805796,5060885,3.2,4,"Autumn",0,0,0,-0.0156599552572707,0.0182926829268293,0.0948863636363636,-0.0156599552572707,0.0182926829268293,0.000162875553082809,1.54546689572892e-05,0.000347765262399758,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2000,"12",1750,156,136.161,12.601,523.5,10805796,5060885,3.2,4,"Winter",0,1,0,-0.00568181818181818,-0.0658682634730539,0.0891428571428571,-0.00568181818181818,-0.0658682634730539,0.000161950123803929,1.44366967505217e-05,0.00034578932340885,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"1",1489,139,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,1,-0.149142857142857,-0.108974358974359,0.0933512424445937,-0.149142857142857,-0.108974358974359,0.000137081567491359,1.27967346415708e-05,0.000276252524120612,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"2",1496,155,147.439,13.574,508.4,10862146,5389996,3.4,1,"Winter",0,1,0,0.00470114170584285,0.115107913669065,0.103609625668449,0.00470114170584285,0.115107913669065,0.000137726007365395,1.42697400679387e-05,0.000277551226383099,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"3",1768,126,147.439,13.574,508.4,10862146,5389996,3.4,1,"Spring",0,0,0,0.181818181818182,-0.187096774193548,0.0712669683257919,0.181818181818182,-0.187096774193548,0.000162767099613649,1.15999177326469e-05,0.000328015085725481,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"4",1559,152,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,0,-0.118212669683258,0.206349206349206,0.0974983964079538,-0.118212669683258,0.206349206349206,0.000143525966231719,1.39935515504947e-05,0.000289239546745489,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"5",1753,139,147.439,13.574,508.4,10862146,5389996,3.4,2,"Spring",0,0,1,0.124438742783836,-0.0855263157894737,0.0792926411865374,0.124438742783836,-0.0855263157894737,0.000161386157026429,1.27967346415708e-05,0.000325232152305864,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"6",1786,153,147.439,13.574,508.4,10862146,5389996,3.4,2,"Summer",1,0,0,0.0188248716486024,0.100719424460432,0.0856662933930571,0.0188248716486024,0.100719424460432,0.000164424230718313,1.40856143896427e-05,0.000331354605829021,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"7",1900,188,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,0.0638297872340425,0.228758169934641,0.0989473684210526,0.0638297872340425,0.228758169934641,0.000174919394381184,1.73078137598224e-05,0.000352504899818107,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"8",1738,200,147.439,13.574,508.4,10862146,5389996,3.4,3,"Summer",1,0,0,-0.0852631578947368,0.0638297872340425,0.115074798619102,-0.0852631578947368,0.0638297872340425,0.000160005214439209,1.84125678295983e-05,0.000322449218886248,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"9",1734,186,147.439,13.574,508.4,10862146,5389996,3.4,3,"Autumn",0,0,0,-0.00230149597238205,-0.07,0.107266435986159,-0.00230149597238205,-0.07,0.000159636963082617,1.71236880815264e-05,0.000321707103307683,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"10",1750,174,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,0.00922722029988466,-0.0645161290322581,0.0994285714285714,0.00922722029988466,-0.0645161290322581,0.000161109968508985,1.60189340117505e-05,0.000324675565621941,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"11",1431,152,147.439,13.574,508.4,10862146,5389996,3.4,4,"Autumn",0,0,0,-0.182285714285714,-0.126436781609195,0.106219426974144,-0.182285714285714,-0.126436781609195,0.000131741922820776,1.39935515504947e-05,0.000265491848231427,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2001,"12",1267,116,147.439,13.574,508.4,10862146,5389996,3.4,4,"Winter",0,1,0,-0.114605171208945,-0.236842105263158,0.0915548539857932,-0.114605171208945,-0.236842105263158,0.000116643617200505,1.0679289341167e-05,0.000235065109510285,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"1",1117,97,158.902,14.576,492.6,10902005,5693008,3.6,1,"Winter",0,1,1,-0.118389897395422,-0.163793103448276,0.0868397493285586,-0.118389897395422,-0.163793103448276,0.000102458217548057,8.89744592852416e-06,0.000196205591139166,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"2",1277,97,158.902,14.576,492.6,10902005,5693008,3.6,1,"Winter",0,1,0,0.143240823634736,0,0.0759592795614722,0.143240823634736,0,0.000117134417017787,8.89744592852416e-06,0.00022431024161568,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"3",1449,125,158.902,14.576,492.6,10902005,5693008,3.6,1,"Spring",0,0,0,0.13469068128426,0.288659793814433,0.0862663906142167,0.13469068128426,0.288659793814433,0.000132911331447747,1.1465780835727e-05,0.000254522740877933,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"4",1322,109,158.902,14.576,492.6,10902005,5693008,3.6,2,"Spring",0,0,0,-0.0876466528640442,-0.128,0.0824508320726172,-0.0876466528640442,-0.128,0.000121262098118649,9.99816088875395e-06,0.0002322146745622,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"5",1507,156,158.902,14.576,492.6,10902005,5693008,3.6,2,"Spring",0,0,1,0.139939485627837,0.431192660550459,0.103516921035169,0.139939485627837,0.431192660550459,0.000138231453755525,1.43092944829873e-05,0.00026471067667567,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"6",1618,175,158.902,14.576,492.6,10902005,5693008,3.6,2,"Summer",1,0,0,0.0736562707365627,0.121794871794872,0.108158220024722,0.0736562707365627,0.121794871794872,0.00014841306713765,1.60520931700178e-05,0.000284208277943751,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2002,"7",1663,198,158.902,14.576,492.6,10902005,5693008,3.6,3,"Summer",1,0,0,0.0278121137206428,0.131428571428571,0.119061936259772,0.0278121137206428,0.131428571428571,0.000152540748238512,1.81617968437916e-05,0.000292112710890271,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
