"year","month","accidents","fatalities","total_gdp","gdp_per_capita","unemployment","population","vehicles","inflation_rate","quarter","season","is_summer","is_winter","is_holiday","AccidentGrowthRate","FatalityGrowthRate","FatalityRate","AccidentChangeRate","FatalityChangeRate","AccidentsPerCapita","FatalitiesPerCapita","AccidentsPerVehicle","economic_crisis","covid","new_highways","speed_limits","seat_belt","helmet","alcohol","phone","licensing","airbags","abs","kid_seat","fines","pedestrians","kteo","point_system"
2016,"2",769,57,174.448,16.189,1130.9,10775979,8172948,-0.8,1,"Winter",0,1,0,-0.0506172839506173,-0.109375,0.0741222366710013,-0.0506172839506173,-0.109375,7.1362425632047e-05,5.28954260211532e-06,9.40908959655684e-05,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"3",864,54,174.448,16.189,1130.9,10775979,8172948,-0.8,1,"Spring",0,0,0,0.123537061118335,-0.0526315789473684,0.0625,0.123537061118335,-0.0526315789473684,8.01783299689058e-05,5.01114562305662e-06,0.000105714608731146,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"4",1043,68,174.448,16.189,1130.9,10775979,8172948,-0.8,2,"Spring",0,0,0,0.207175925925926,0.259259259259259,0.0651965484180249,0.207175925925926,0.259259259259259,9.67893497194083e-05,6.31033152533055e-06,0.000127616130678918,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"5",997,76,174.448,16.189,1130.9,10775979,8172948,-0.8,2,"Spring",0,0,1,-0.0441035474592522,0.117647058823529,0.0762286860581745,-0.0441035474592522,0.117647058823529,9.25205960405083e-05,7.05272346948709e-06,0.000121987806602954,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"6",1022,69,174.448,16.189,1130.9,10775979,8172948,-0.8,2,"Summer",1,0,0,0.0250752256770311,-0.0921052631578947,0.0675146771037182,0.0250752256770311,-0.0921052631578947,9.48405708659974e-05,6.40313051835012e-06,0.000125046678383369,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"7",1094,79,174.448,16.189,1130.9,10775979,8172948,-0.8,3,"Summer",1,0,0,0.0704500978473581,0.144927536231884,0.0722120658135283,0.0704500978473581,0.144927536231884,0.000101522098363406,7.33112044854579e-06,0.000133856229110965,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"8",923,81,174.448,16.189,1130.9,10775979,8172948,-0.8,3,"Summer",1,0,0,-0.156307129798903,0.0253164556962025,0.0877573131094258,-0.156307129798903,0.0253164556962025,8.56534705570603e-05,7.51671843458492e-06,0.000112933546132925,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"9",947,69,174.448,16.189,1130.9,10775979,8172948,-0.8,3,"Autumn",0,0,0,0.0260021668472373,-0.148148148148148,0.0728616684266103,0.0260021668472373,-0.148148148148148,8.78806463895299e-05,6.40313051835012e-06,0.000115870063042124,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"10",989,84,174.448,16.189,1130.9,10775979,8172948,-0.8,4,"Autumn",0,0,0,0.044350580781415,0.217391304347826,0.0849342770475228,0.044350580781415,0.217391304347826,9.17782040963517e-05,7.79511541364362e-06,0.000121008967633221,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"11",978,65,174.448,16.189,1130.9,10775979,8172948,-0.8,4,"Autumn",0,0,0,-0.0111223458038423,-0.226190476190476,0.0664621676891615,-0.0111223458038423,-0.226190476190476,9.07574151731365e-05,6.03193454627185e-06,0.000119663064049839,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"12",882,58,174.448,16.189,1130.9,10775979,8172948,-0.8,4,"Winter",0,1,0,-0.098159509202454,-0.107692307692308,0.0657596371882086,-0.098159509202454,-0.107692307692308,8.18487118432581e-05,5.38234159513488e-06,0.000107916996413045,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"1",645,54,177.378,16.493,1027,10754688,8262896,1.1,1,"Winter",0,1,1,-0.268707482993197,-0.0689655172413793,0.0837209302325581,-0.268707482993197,-0.0689655172413793,5.99738458242582e-05,5.02106616203092e-06,7.80597988889126e-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"2",757,56,177.378,16.493,1027,10754688,8262896,1.1,1,"Winter",0,1,0,0.173643410852713,0.037037037037037,0.0739762219286658,0.173643410852713,0.037037037037037,7.03879089751372e-05,5.20703157543947e-06,9.16143686184602e-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"3",758,41,177.378,16.493,1027,10754688,8262896,1.1,1,"Spring",0,0,0,0.00132100396301189,-0.267857142857143,0.054089709762533,0.00132100396301189,-0.267857142857143,7.04808916818414e-05,3.81229097487533e-06,9.1735391562474e-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"4",886,51,177.378,16.493,1027,10754688,8262896,1.1,2,"Spring",0,0,0,0.168865435356201,0.24390243902439,0.0575620767494357,0.168865435356201,0.24390243902439,8.23826781399888e-05,4.74211804191809e-06,0.000107226328396243,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"5",969,52,177.378,16.493,1027,10754688,8262896,1.1,2,"Spring",0,0,1,0.0936794582392776,0.0196078431372549,0.0536635706914345,0.0936794582392776,0.0196078431372549,9.01002427964438e-05,4.83510074862237e-06,0.00011727123274939,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"6",998,63,177.378,16.493,1027,10754688,8262896,1.1,2,"Summer",1,0,0,0.0299277605779154,0.211538461538462,0.06312625250501,0.0299277605779154,0.211538461538462,9.27967412908678e-05,5.85791052236941e-06,0.00012078089812579,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"7",1050,73,177.378,16.493,1027,10754688,8262896,1.1,3,"Summer",1,0,0,0.0521042084168337,0.158730158730159,0.0695238095238095,0.0521042084168337,0.158730158730159,9.76318420394901e-05,6.78773758941217e-06,0.000127074091214509,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"8",923,76,177.378,16.493,1027,10754688,8262896,1.1,3,"Summer",1,0,0,-0.120952380952381,0.0410958904109589,0.0823401950162514,-0.120952380952381,0.0410958904109589,8.5823038288047e-05,7.066685709525e-06,0.000111704177324754,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"9",1034,78,177.378,16.493,1027,10754688,8262896,1.1,3,"Autumn",0,0,0,0.120260021668472,0.0263157894736842,0.0754352030947776,0.120260021668472,0.0263157894736842,9.61441187322217e-05,7.25265112293355e-06,0.000125137724110288,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"10",1056,70,177.378,16.493,1027,10754688,8262896,1.1,4,"Autumn",0,0,0,0.0212765957446809,-0.102564102564103,0.0662878787878788,0.0212765957446809,-0.102564102564103,9.81897382797158e-05,6.50878946929934e-06,0.000127800228878592,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"11",857,52,177.378,16.493,1027,10754688,8262896,1.1,4,"Autumn",0,0,0,-0.18844696969697,-0.257142857142857,0.0606767794632439,-0.18844696969697,-0.257142857142857,7.96861796455648e-05,4.83510074862237e-06,0.000103716663019842,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,"12",915,65,177.378,16.493,1027,10754688,8262896,1.1,4,"Winter",0,1,0,0.0676779463243874,0.25,0.0710382513661202,0.0676779463243874,0.25,8.50791766344128e-05,6.04387593577796e-06,0.000110735993772643,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"1",778,38,180.616,16.828,915,10732887,8236637,0.6,1,"Winter",0,1,1,-0.149726775956284,-0.415384615384615,0.0488431876606684,-0.149726775956284,-0.415384615384615,7.24874863585166e-05,3.54051989925916e-06,9.44560261669902e-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"2",684,37,180.616,16.828,915,10732887,8236637,0.6,1,"Winter",0,1,0,-0.120822622107969,-0.0263157894736842,0.054093567251462,-0.120822622107969,-0.0263157894736842,6.3729358186665e-05,3.44734832296287e-06,8.30436014115955e-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"3",890,69,180.616,16.828,915,10732887,8236637,0.6,1,"Spring",0,0,0,0.301169590643275,0.864864864864865,0.0775280898876405,0.301169590643275,0.864864864864865,8.29227029037015e-05,6.42883876444427e-06,0.000108053808854269,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"4",869,54,180.616,16.828,915,10732887,8236637,0.6,2,"Spring",0,0,0,-0.0235955056179775,-0.217391304347826,0.0621403912543153,-0.0235955056179775,-0.217391304347826,8.09660998014793e-05,5.03126511999987e-06,0.000105504224600404,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"5",866,53,180.616,16.828,915,10732887,8236637,0.6,2,"Spring",0,0,1,-0.00345224395857307,-0.0185185185185185,0.0612009237875289,-0.00345224395857307,-0.0185185185185185,8.06865850725904e-05,4.93809354370357e-06,0.000105139998278424,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"6",939,49,180.616,16.828,915,10732887,8236637,0.6,2,"Summer",1,0,0,0.0842956120092379,-0.0754716981132075,0.0521831735889244,0.0842956120092379,-0.0754716981132075,8.74881101422199e-05,4.5654072385184e-06,0.000114002838779954,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"7",1016,75,180.616,16.828,915,10732887,8236637,0.6,3,"Summer",1,0,0,0.0820021299254526,0.530612244897959,0.0738188976377953,0.0820021299254526,0.530612244897959,9.46623215170345e-05,6.98786822222204e-06,0.000123351314377458,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"8",931,70,180.616,16.828,915,10732887,8236637,0.6,3,"Summer",1,0,0,-0.0836614173228346,-0.0666666666666667,0.075187969924812,-0.0836614173228346,-0.0666666666666667,8.67427375318495e-05,6.52201034074057e-06,0.000113031568588005,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"9",934,58,180.616,16.828,915,10732887,8236637,0.6,3,"Autumn",0,0,0,0.00322234156820623,-0.171428571428571,0.0620985010706638,0.00322234156820623,-0.171428571428571,8.70222522607384e-05,5.40395142518504e-06,0.000113395794909986,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"10",1010,63,180.616,16.828,915,10732887,8236637,0.6,4,"Autumn",0,0,0,0.0813704496788009,0.0862068965517241,0.0623762376237624,0.0813704496788009,0.0862068965517241,9.41032920592567e-05,5.86980930666651e-06,0.000122622861733496,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"11",955,63,180.616,16.828,915,10732887,8236637,0.6,4,"Autumn",0,0,0,-0.0544554455445545,0,0.0659685863874346,-0.0544554455445545,0,8.89788553629606e-05,5.86980930666651e-06,0.00011594537916385,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,"12",865,71,180.616,16.828,915,10732887,8236637,0.6,4,"Winter",0,1,0,-0.0942408376963351,0.126984126984127,0.0820809248554913,-0.0942408376963351,0.126984126984127,8.05934134962941e-05,6.61518191703686e-06,0.00010501858950443,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"1",676,44,185.181,17.272,818.9,10721566,8402294,0.3,1,"Winter",0,1,1,-0.21849710982659,-0.380281690140845,0.0650887573964497,-0.21849710982659,-0.380281690140845,6.30504909450728e-05,4.10387810885089e-06,8.04542188121482e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"2",693,39,185.181,17.272,818.9,10721566,8402294,0.3,1,"Winter",0,1,0,0.0251479289940828,-0.113636363636364,0.0562770562770563,0.0251479289940828,-0.113636363636364,6.46360802144015e-05,3.6375283237542e-06,8.24774757941105e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"3",839,39,185.181,17.272,818.9,10721566,8402294,0.3,1,"Spring",0,0,0,0.210678210678211,0,0.0464839094159714,0.210678210678211,0,7.82534939392249e-05,3.6375283237542e-06,9.98536828156692e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"4",856,50,185.181,17.272,818.9,10721566,8402294,0.3,2,"Spring",0,0,0,0.0202622169249106,0.282051282051282,0.058411214953271,0.0202622169249106,0.282051282051282,7.98390832085537e-05,4.66349785096692e-06,0.000101876939797631,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"5",978,65,185.181,17.272,818.9,10721566,8402294,0.3,2,"Spring",0,0,1,0.142523364485981,0.3,0.0664621676891615,0.142523364485981,0.3,9.1218017964913e-05,6.062547206257e-06,0.000116396784021126,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"6",1024,74,185.181,17.272,818.9,10721566,8402294,0.3,2,"Summer",1,0,0,0.0470347648261759,0.138461538461538,0.072265625,0.0470347648261759,0.138461538461538,9.55084359878025e-05,6.90197681943104e-06,0.000121871479384082,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"7",1073,70,185.181,17.272,818.9,10721566,8402294,0.3,3,"Summer",1,0,0,0.0478515625,-0.0540540540540541,0.065237651444548,0.0478515625,-0.0540540540540541,0.00010007866388175,6.52889699135369e-06,0.000127703220096797,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"8",969,80,185.181,17.272,818.9,10721566,8402294,0.3,3,"Summer",1,0,0,-0.0969245107176142,0.142857142857143,0.0825593395252838,-0.0969245107176142,0.142857142857143,9.03785883517389e-05,7.46159656154707e-06,0.000115325647971851,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"9",917,70,185.181,17.272,818.9,10721566,8402294,0.3,3,"Autumn",0,0,0,-0.0536635706914345,-0.125,0.0763358778625954,-0.0536635706914345,-0.125,8.55285505867333e-05,6.52889699135369e-06,0.000109136861909379,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"10",1020,63,185.181,17.272,818.9,10721566,8402294,0.3,4,"Autumn",0,0,0,0.112322791712105,-0.1,0.0617647058823529,0.112322791712105,-0.1,9.51353561597252e-05,5.87600729221832e-06,0.000121395418917738,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"11",838,43,185.181,17.272,818.9,10721566,8402294,0.3,4,"Autumn",0,0,0,-0.17843137254902,-0.317460317460317,0.0513126491646778,-0.17843137254902,-0.317460317460317,7.81602239822056e-05,4.01060815183155e-06,9.97346676990831e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,"12",829,51,185.181,17.272,818.9,10721566,8402294,0.3,4,"Winter",0,1,0,-0.0107398568019093,0.186046511627907,0.0615199034981906,-0.0107398568019093,0.186046511627907,7.73207943690315e-05,4.75676780798626e-06,9.8663531649809e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"1",797,50,167.54,15.66,755,10698590,8530050,-1.2,1,"Winter",0,1,1,-0.0386007237635706,-0.0196078431372549,0.0627352572145546,-0.0386007237635706,-0.0196078431372549,7.44957980444152e-05,4.6735130517199e-06,9.3434387840634e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"2",853,44,167.54,15.66,755,10698590,8530050,-1.2,1,"Winter",0,1,0,0.0702634880803011,-0.12,0.0515826494724502,0.0702634880803011,-0.12,7.97301326623415e-05,4.11269148551351e-06,9.99994138369646e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"3",518,26,167.54,15.66,755,10698590,8530050,-1.2,1,"Spring",0,0,0,-0.392731535756155,-0.409090909090909,0.0501930501930502,-0.392731535756155,-0.409090909090909,4.84175952158182e-05,2.43022678689435e-06,6.07264904660582e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"4",312,23,167.54,15.66,755,10698590,8530050,-1.2,2,"Spring",0,0,0,-0.397683397683398,-0.115384615384615,0.0737179487179487,-0.397683397683398,-0.115384615384615,2.91627214427322e-05,2.14981600379115e-06,3.65765734081277e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"5",738,52,167.54,15.66,755,10698590,8530050,-1.2,2,"Spring",0,0,1,1.36538461538462,1.26086956521739,0.0704607046070461,1.36538461538462,1.26086956521739,6.89810526433857e-05,4.8604535737887e-06,8.65176640230714e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"6",898,50,167.54,15.66,755,10698590,8530050,-1.2,2,"Summer",1,0,0,0.21680216802168,-0.0384615384615385,0.0556792873051225,0.21680216802168,-0.0384615384615385,8.39362944088894e-05,4.6735130517199e-06,0.000105274881155445,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"7",982,57,167.54,15.66,755,10698590,8530050,-1.2,3,"Summer",1,0,0,0.0935412026726058,0.14,0.0580448065173116,0.0935412026726058,0.14,9.17877963357788e-05,5.32780487896069e-06,0.000115122420149941,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"8",878,68,167.54,15.66,755,10698590,8530050,-1.2,3,"Summer",1,0,0,-0.105906313645621,0.192982456140351,0.0774487471526196,-0.105906313645621,0.192982456140351,8.20668891882014e-05,6.35597775033906e-06,0.000102930229013898,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"9",995,68,167.54,15.66,755,10698590,8530050,-1.2,3,"Autumn",0,0,0,0.133257403189066,0,0.0683417085427136,0.133257403189066,0,9.3002909729226e-05,6.35597775033906e-06,0.000116646444041946,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"10",912,65,167.54,15.66,755,10698590,8530050,-1.2,4,"Autumn",0,0,0,-0.0834170854271357,-0.0441176470588235,0.0712719298245614,-0.0834170854271357,-0.0441176470588235,8.5244878063371e-05,6.07556696723587e-06,0.000106916137654527,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"11",651,51,167.54,15.66,755,10698590,8530050,-1.2,4,"Autumn",0,0,0,-0.286184210526316,-0.215384615384615,0.0783410138248848,-0.286184210526316,-0.215384615384615,6.08491399333931e-05,4.7669833127543e-06,7.63184272073434e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,"12",549,30,167.54,15.66,755,10698590,8530050,-1.2,4,"Winter",0,1,0,-0.15668202764977,-0.411764705882353,0.0546448087431694,-0.15668202764977,-0.411764705882353,5.13151733078845e-05,2.80410783103194e-06,6.43607012854555e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"1",578,37,184.575,17.347,677.7,10640409,8698421,1.2,1,"Winter",0,1,1,0.0528233151183971,0.233333333333333,0.0640138408304498,0.0528233151183971,0.233333333333333,5.43212201711419e-05,3.4773099417513e-06,6.64488416920726e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"2",527,31,184.575,17.347,677.7,10640409,8698421,1.2,1,"Winter",0,1,0,-0.0882352941176471,-0.162162162162162,0.0588235294117647,-0.0882352941176471,-0.162162162162162,4.95281713325117e-05,2.91342184308893e-06,6.05857086015956e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"3",627,35,184.575,17.347,677.7,10640409,8698421,1.2,1,"Spring",0,0,0,0.189753320683112,0.129032258064516,0.0558213716108453,0.189753320683112,0.129032258064516,5.8926306310218e-05,3.28934724219717e-06,7.20820479946878e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"4",740,36,184.575,17.347,677.7,10640409,8698421,1.2,2,"Spring",0,0,0,0.180223285486443,0.0285714285714286,0.0486486486486487,0.180223285486443,0.0285714285714286,6.9546198835026e-05,3.38332859197424e-06,8.50729115088819e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"5",974,63,184.575,17.347,677.7,10640409,8698421,1.2,2,"Spring",0,0,1,0.316216216216216,0.75,0.0646817248459959,0.316216216216216,0.75,9.15378346828585e-05,5.92082503595491e-06,0.000111974345688718,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"6",984,49,184.575,17.347,677.7,10640409,8698421,1.2,2,"Summer",1,0,0,0.0102669404517454,-0.222222222222222,0.0497967479674797,0.0102669404517454,-0.222222222222222,9.24776481806291e-05,4.60508613907604e-06,0.000113123979628027,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"7",1204,74,184.575,17.347,677.7,10640409,8698421,1.2,3,"Summer",1,0,0,0.223577235772358,0.510204081632653,0.0614617940199336,0.223577235772358,0.510204081632653,0.000113153545131583,6.9546198835026e-06,0.000138415926292829,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"8",1019,69,184.575,17.347,677.7,10640409,8698421,1.2,3,"Summer",1,0,0,-0.153654485049834,-0.0675675675675676,0.0677134445534838,-0.153654485049834,-0.0675675675675676,9.57669954228263e-05,6.48471313461729e-06,0.000117147698415609,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"9",1049,73,184.575,17.347,677.7,10640409,8698421,1.2,3,"Autumn",0,0,0,0.0294406280667321,0.0579710144927536,0.0695900857959962,0.0294406280667321,0.0579710144927536,9.85864359161382e-05,6.86063853372554e-06,0.000120596600233537,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"10",1047,48,184.575,17.347,677.7,10640409,8698421,1.2,4,"Autumn",0,0,0,-0.00190657769304099,-0.342465753424658,0.0458452722063037,-0.00190657769304099,-0.342465753424658,9.83984732165841e-05,4.51110478929898e-06,0.000120366673445675,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"11",898,62,184.575,17.347,677.7,10640409,8698421,1.2,4,"Autumn",0,0,0,-0.142311365807068,0.291666666666667,0.0690423162583519,-0.142311365807068,0.291666666666667,8.43952520998018e-05,5.82684368617785e-06,0.000103237127749967,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,"12",807,47,184.575,17.347,677.7,10640409,8698421,1.2,4,"Winter",0,1,0,-0.101336302895323,-0.241935483870968,0.0582403965303594,-0.101336302895323,-0.241935483870968,7.58429492700892e-05,4.41712343952192e-06,9.27754589022536e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"1",642,54,207.854,19.647,588.2,10579183,8882981,9.6,1,"Winter",0,1,1,-0.204460966542751,0.148936170212766,0.0841121495327103,-0.204460966542751,0.148936170212766,6.06852154840312e-05,5.10436391921758e-06,7.22730353695454e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"2",708,31,207.854,19.647,588.2,10579183,8882981,9.6,1,"Winter",0,1,0,0.102803738317757,-0.425925925925926,0.0437853107344633,0.102803738317757,-0.425925925925926,6.69238824964083e-05,2.93028299066194e-06,7.97029735851062e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"3",729,32,207.854,19.647,588.2,10579183,8882981,9.6,1,"Spring",0,0,0,0.0296610169491525,0.032258064516129,0.0438957475994513,0.0296610169491525,0.032258064516129,6.89089129094373e-05,3.02480824842523e-06,8.20670448355119e-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"4",946,59,207.854,19.647,588.2,10579183,8882981,9.6,2,"Spring",0,0,0,0.297668038408779,0.84375,0.0623678646934461,0.297668038408779,0.84375,8.9420893844071e-05,5.57699020803402e-06,0.000106495781089704,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"5",941,54,207.854,19.647,588.2,10579183,8882981,9.6,2,"Spring",0,0,1,-0.00528541226215645,-0.0847457627118644,0.0573857598299681,-0.00528541226215645,-0.0847457627118644,8.89482675552545e-05,5.10436391921758e-06,0.000105932906982465,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"6",1009,58,207.854,19.647,588.2,10579183,8882981,9.6,2,"Summer",1,0,0,0.0722635494155154,0.0740740740740741,0.0574826560951437,0.0722635494155154,0.0740740740740741,9.53759850831581e-05,5.48246495027073e-06,0.000113587994840921,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"7",923,68,207.854,19.647,588.2,10579183,8882981,9.6,3,"Summer",1,0,0,-0.0852329038652131,0.172413793103448,0.0736728060671723,-0.0852329038652131,0.172413793103448,8.72468129155153e-05,6.42771752790362e-06,0.000103906560196403,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"8",793,54,207.854,19.647,588.2,10579183,8882981,9.6,3,"Summer",1,0,0,-0.140845070422535,-0.205882352941176,0.0680958385876419,-0.140845070422535,-0.205882352941176,7.49585294062878e-05,5.10436391921758e-06,8.92718334081768e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"9",991,63,207.854,19.647,588.2,10579183,8882981,9.6,3,"Autumn",0,0,0,0.24968474148802,0.166666666666667,0.0635721493440969,0.24968474148802,0.166666666666667,9.36745304434189e-05,5.95509123908718e-06,0.000111561648054859,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"10",1025,73,207.854,19.647,588.2,10579183,8882981,9.6,4,"Autumn",0,0,0,0.0343087790110999,0.158730158730159,0.0712195121951219,0.0343087790110999,0.158730158730159,9.68883892073707e-05,6.90034381672006e-06,0.000115389191984087,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"11",913,54,207.854,19.647,588.2,10579183,8882981,9.6,4,"Autumn",0,0,0,-0.109268292682927,-0.26027397260274,0.0591456736035049,-0.109268292682927,-0.26027397260274,8.63015603378824e-05,5.10436391921758e-06,0.000102780811981924,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,"12",867,54,207.854,19.647,588.2,10579183,8882981,9.6,4,"Winter",0,1,0,-0.0503833515881709,0,0.0622837370242214,-0.0503833515881709,0,8.19533984807711e-05,5.10436391921758e-06,9.76023701953207e-05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
